Time_Period,Time_Period_Label,categoryCode,COD_categoryCode_Label,Formatted_FIPS,State,Deaths,Population,Age_Adjusted_Rate
5,2000-2004,8,Cancer,37,NC,80682,41561289,198.710800
5,2000-2004,8,Cancer,38,ND,6629,3202952,178.806740
5,2000-2004,8,Cancer,39,OH,124981,57035472,207.318750
5,2000-2004,8,Cancer,40,OK,36894,17436959,203.023700
5,2000-2004,8,Cancer,41,OR,35725,17519599,194.376600
5,2000-2004,8,Cancer,42,PA,149183,61696435,201.810940
5,2000-2004,8,Cancer,44,RI,11980,5317377,199.396430
5,2000-2004,8,Cancer,45,SC,41715,20546020,205.242320
5,2000-2004,8,Cancer,46,SD,7940,3806961,186.049240
5,2000-2004,8,Cancer,47,TN,62285,28994611,213.412750
5,2000-2004,8,Cancer,48,TX,168756,108286721,189.691930
5,2000-2004,8,Cancer,49,UT,11936,11603416,144.979080
5,2000-2004,8,Cancer,50,VT,6135,3074270,189.078610
5,2000-2004,8,Cancer,51,VA,67638,36406302,198.937820
5,2000-2004,8,Cancer,53,WA,54381,30214952,190.941050
5,2000-2004,8,Cancer,54,WV,23394,9043972,216.446440
5,2000-2004,8,Cancer,55,WI,53752,27208901,188.121190
5,2000-2004,8,Cancer,56,WY,4468,2501015,183.415580
5,2000-2004,19,Cancer of lung and bronchus,01,AL,15023,22429043,63.676690
5,2000-2004,19,Cancer of lung and bronchus,02,AK,1041,3210683,55.744350
5,2000-2004,19,Cancer of lung and bronchus,04,AZ,12986,26963132,47.290330
5,2000-2004,19,Cancer of lung and bronchus,05,AR,10240,13545400,68.825910
5,2000-2004,19,Cancer of lung and bronchus,06,CA,68510,174050684,45.227020
5,2000-2004,19,Cancer of lung and bronchus,08,CO,7509,22321099,41.167370
5,2000-2004,19,Cancer of lung and bronchus,09,CT,9376,17277579,49.397710
5,2000-2004,19,Cancer of lung and bronchus,10,DE,2594,4034274,61.541970
5,2000-2004,19,Cancer of lung and bronchus,11,DC,1526,2855977,54.729830
5,2000-2004,19,Cancer of lung and bronchus,12,FL,59362,83448117,55.233490
5,2000-2004,19,Cancer of lung and bronchus,13,GA,21117,42463792,60.179610
5,2000-2004,19,Cancer of lung and bronchus,15,HI,2378,6201821,35.875320
5,2000-2004,19,Cancer of lung and bronchus,16,ID,2726,6709469,43.943530
5,2000-2004,19,Cancer of lung and bronchus,17,IL,34126,62579073,56.190520
5,2000-2004,19,Cancer of lung and bronchus,18,IN,19738,30793857,64.257400
5,2000-2004,19,Cancer of lung and bronchus,19,IA,8765,14688189,52.262160
5,2000-2004,19,Cancer of lung and bronchus,20,KS,7551,13561492,53.949920
5,2000-2004,19,Cancer of lung and bronchus,21,KY,16586,20463047,79.394110
5,2000-2004,19,Cancer of lung and bronchus,22,LA,14313,22517398,66.976090
5,2000-2004,19,Cancer of lung and bronchus,23,ME,4606,6476776,61.728080
5,2000-2004,19,Cancer of lung and bronchus,24,MD,14641,27154770,56.918980
5,2000-2004,19,Cancer of lung and bronchus,25,MA,18589,31998783,54.493790
5,2000-2004,19,Cancer of lung and bronchus,26,MI,28438,50041741,56.783830
5,2000-2004,19,Cancer of lung and bronchus,27,MN,11431,25062495,46.827140
5,2000-2004,19,Cancer of lung and bronchus,28,MS,9600,14313655,68.600060
5,2000-2004,19,Cancer of lung and bronchus,29,MO,19105,28368322,63.296290
5,2000-2004,19,Cancer of lung and bronchus,30,MT,2631,4570462,52.639020
5,2000-2004,19,Cancer of lung and bronchus,31,NE,4449,8647404,49.050190
5,2000-2004,19,Cancer of lung and bronchus,32,NV,6101,10865519,60.777410
5,2000-2004,19,Cancer of lung and bronchus,33,NH,3419,6330353,54.561670
5,2000-2004,19,Cancer of lung and bronchus,34,NJ,23073,42695627,51.364700
5,2000-2004,19,Cancer of lung and bronchus,35,NM,3417,9287427,38.257960
5,2000-2004,19,Cancer of lung and bronchus,36,NY,47533,95544601,47.980540
5,2000-2004,19,Cancer of lung and bronchus,37,NC,24524,41561289,59.675420
5,2000-2004,19,Cancer of lung and bronchus,38,ND,1641,3202952,45.468040
5,2000-2004,19,Cancer of lung and bronchus,39,OH,36772,57035472,60.863920
5,2000-2004,19,Cancer of lung and bronchus,40,OK,11706,17436959,63.993990
5,2000-2004,19,Cancer of lung and bronchus,41,OR,10196,17519599,55.849880
5,2000-2004,19,Cancer of lung and bronchus,42,PA,40112,61696435,54.378660
5,2000-2004,19,Cancer of lung and bronchus,44,RI,3337,5317377,56.509320
5,2000-2004,19,Cancer of lung and bronchus,45,SC,12570,20546020,60.713510
5,2000-2004,19,Cancer of lung and bronchus,46,SD,2028,3806961,48.445190
5,2000-2004,19,Cancer of lung and bronchus,47,TN,20222,28994611,68.449550
5,2000-2004,19,Cancer of lung and bronchus,48,TX,48084,108286721,54.111980
5,2000-2004,19,Cancer of lung and bronchus,49,UT,2044,11603416,25.031820
5,2000-2004,19,Cancer of lung and bronchus,50,VT,1644,3074270,50.663680
5,2000-2004,19,Cancer of lung and bronchus,51,VA,19553,36406302,57.208370
5,2000-2004,19,Cancer of lung and bronchus,53,WA,15500,30214952,54.836370
5,2000-2004,19,Cancer of lung and bronchus,54,WV,7596,9043972,69.472200
5,2000-2004,19,Cancer of lung and bronchus,55,WI,13836,27208901,48.904100
5,2000-2004,19,Cancer of lung and bronchus,56,WY,1156,2501015,47.218310
5,2000-2004,21,Cancer of breast,01,AL,3482,22429043,15.037520
5,2000-2004,21,Cancer of breast,02,AK,255,3210683,11.929680
5,2000-2004,21,Cancer of breast,04,AZ,3448,26963132,12.872780
5,2000-2004,21,Cancer of breast,05,AR,2012,13545400,13.812430
5,2000-2004,21,Cancer of breast,06,CA,21140,174050684,13.566960
5,2000-2004,21,Cancer of breast,08,CO,2468,22321099,12.765340
5,2000-2004,21,Cancer of breast,09,CT,2787,17277579,14.530150
5,2000-2004,21,Cancer of breast,10,DE,626,4034274,15.137270
5,2000-2004,21,Cancer of breast,11,DC,524,2855977,18.647680
5,2000-2004,21,Cancer of breast,12,FL,13363,83448117,13.053050
5,2000-2004,21,Cancer of breast,13,GA,5345,42463792,14.758670
5,2000-2004,21,Cancer of breast,15,HI,615,6201821,9.342100
5,2000-2004,21,Cancer of breast,16,ID,817,6709469,12.981750
5,2000-2004,21,Cancer of breast,17,IL,9590,62579073,15.601990
5,2000-2004,21,Cancer of breast,18,IN,4638,30793857,15.056110
5,2000-2004,21,Cancer of breast,19,IA,2289,14688189,13.424670
5,2000-2004,21,Cancer of breast,20,KS,2017,13561492,14.194450
5,2000-2004,21,Cancer of breast,21,KY,3109,20463047,14.975840
5,2000-2004,21,Cancer of breast,22,LA,3652,22517398,17.114320
5,2000-2004,21,Cancer of breast,23,ME,1005,6476776,13.530720
5,2000-2004,21,Cancer of breast,24,MD,4213,27154770,16.036990
5,2000-2004,21,Cancer of breast,25,MA,5174,31998783,14.958200
5,2000-2004,21,Cancer of breast,26,MI,7404,50041741,14.737610
5,2000-2004,21,Cancer of breast,27,MN,3385,25062495,13.454890
5,2000-2004,21,Cancer of breast,28,MS,2210,14313655,15.930010
5,2000-2004,21,Cancer of breast,29,MO,4589,28368322,15.234130
5,2000-2004,21,Cancer of breast,30,MT,666,4570462,13.253350
5,2000-2004,21,Cancer of breast,31,NE,1239,8647404,13.444460
5,2000-2004,21,Cancer of breast,32,NV,1388,10865519,13.961750
5,2000-2004,21,Cancer of breast,33,NH,913,6330353,14.274070
5,2000-2004,21,Cancer of breast,34,NJ,7486,42695627,16.619800
5,2000-2004,21,Cancer of breast,35,NM,1128,9287427,12.579680
5,2000-2004,21,Cancer of breast,36,NY,15273,95544601,15.361520
5,2000-2004,21,Cancer of breast,37,NC,5923,41561289,14.462220
5,2000-2004,21,Cancer of breast,38,ND,492,3202952,13.484430
5,2000-2004,21,Cancer of breast,39,OH,9706,57035472,16.146750
5,2000-2004,21,Cancer of breast,40,OK,2621,17436959,14.479650
5,2000-2004,21,Cancer of breast,41,OR,2574,17519599,13.941820
5,2000-2004,21,Cancer of breast,42,PA,11619,61696435,15.968350
5,2000-2004,21,Cancer of breast,44,RI,842,5317377,14.099870
5,2000-2004,21,Cancer of breast,45,SC,3025,20546020,14.851650
5,2000-2004,21,Cancer of breast,46,SD,557,3806961,13.260150
5,2000-2004,21,Cancer of breast,47,TN,4426,28994611,15.119300
5,2000-2004,21,Cancer of breast,48,TX,12588,108286721,13.771570
5,2000-2004,21,Cancer of breast,49,UT,1067,11603416,12.742280
5,2000-2004,21,Cancer of breast,50,VT,492,3074270,14.889520
5,2000-2004,21,Cancer of breast,51,VA,5424,36406302,15.536790
5,2000-2004,21,Cancer of breast,53,WA,3879,30214952,13.348450
5,2000-2004,21,Cancer of breast,54,WV,1535,9043972,14.370080
5,2000-2004,21,Cancer of breast,55,WI,3971,27208901,13.849550
5,2000-2004,21,Cancer of breast,56,WY,315,2501015,12.697480
5,2000-2004,52,Heart disease,01,AL,65734,22429043,289.913000
5,2000-2004,52,Heart disease,02,AK,2991,3210683,182.106800
5,2000-2004,52,Heart disease,04,AZ,53436,26963132,203.987990
5,2000-2004,52,Heart disease,05,AR,40191,13545400,272.545120
5,2000-2004,52,Heart disease,06,CA,339288,174050684,227.317480
5,2000-2004,52,Heart disease,08,CO,31478,22321099,178.813330
5,2000-2004,52,Heart disease,09,CT,42643,17277579,212.464980
5,2000-2004,52,Heart disease,10,DE,9976,4034274,249.304980
5,2000-2004,52,Heart disease,11,DC,8337,2855977,297.695630
5,2000-2004,52,Heart disease,12,FL,245476,83448117,225.066300
5,2000-2004,52,Heart disease,13,GA,86155,42463792,261.400970
5,2000-2004,52,Heart disease,15,HI,12129,6201821,185.194970
5,2000-2004,52,Heart disease,16,ID,12556,6709469,203.373270
5,2000-2004,52,Heart disease,17,IL,151752,62579073,246.061710
5,2000-2004,52,Heart disease,18,IN,77314,30793857,252.893410
5,2000-2004,52,Heart disease,19,IA,40129,14688189,217.631120
5,2000-2004,52,Heart disease,20,KS,32866,13561492,219.274010
5,2000-2004,52,Heart disease,21,KY,57223,20463047,285.277010
5,2000-2004,52,Heart disease,22,LA,56679,22517398,275.688360
5,2000-2004,52,Heart disease,23,ME,15896,6476776,211.223280
5,2000-2004,52,Heart disease,24,MD,60169,27154770,242.746690
5,2000-2004,52,Heart disease,25,MA,73649,31998783,205.369740
5,2000-2004,52,Heart disease,26,MI,131711,50041741,266.183400
5,2000-2004,52,Heart disease,27,MN,42282,25062495,163.095670
5,2000-2004,52,Heart disease,28,MS,44327,14313655,324.634420
5,2000-2004,52,Heart disease,29,MO,82481,28368322,269.035050
5,2000-2004,52,Heart disease,30,MT,9731,4570462,192.960460
5,2000-2004,52,Heart disease,31,NE,20281,8647404,206.254040
5,2000-2004,52,Heart disease,32,NV,22185,10865519,248.443870
5,2000-2004,52,Heart disease,33,NH,13786,6330353,223.003330
5,2000-2004,52,Heart disease,34,NJ,111518,42695627,246.480380
5,2000-2004,52,Heart disease,35,NM,16638,9287427,195.025950
5,2000-2004,52,Heart disease,36,NY,278520,95544601,276.917100
5,2000-2004,52,Heart disease,37,NC,93313,41561289,238.853950
5,2000-2004,52,Heart disease,38,ND,8104,3202952,201.542310
5,2000-2004,52,Heart disease,39,OH,156308,57035472,259.906400
5,2000-2004,52,Heart disease,40,OK,54761,17436959,303.165030
5,2000-2004,52,Heart disease,41,OR,35205,17519599,188.209920
5,2000-2004,52,Heart disease,42,PA,193496,61696435,253.395730
5,2000-2004,52,Heart disease,44,RI,15278,5317377,238.945200
5,2000-2004,52,Heart disease,45,SC,47709,20546020,245.501560
5,2000-2004,52,Heart disease,46,SD,9753,3806961,213.008030
5,2000-2004,52,Heart disease,47,TN,79043,28994611,279.333670
5,2000-2004,52,Heart disease,48,TX,211629,108286721,249.076720
5,2000-2004,52,Heart disease,49,UT,14740,11603416,187.028930
5,2000-2004,52,Heart disease,50,VT,6875,3074270,212.129210
5,2000-2004,52,Heart disease,51,VA,74168,36406302,228.170940
5,2000-2004,52,Heart disease,53,WA,55621,30214952,196.014580
5,2000-2004,52,Heart disease,54,WV,30809,9043972,289.227350
5,2000-2004,52,Heart disease,55,WI,63935,27208901,216.482840
5,2000-2004,52,Heart disease,56,WY,4907,2501015,207.461310
5,2000-2004,66,Influenza and pneumonia,01,AL,5612,22429043,25.207320
5,2000-2004,66,Influenza and pneumonia,02,AK,234,3210683,17.073030
5,2000-2004,66,Influenza and pneumonia,04,AZ,6068,26963132,23.527950
5,2000-2004,66,Influenza and pneumonia,05,AR,3989,13545400,27.061380
5,2000-2004,66,Influenza and pneumonia,06,CA,40088,174050684,27.123260
5,2000-2004,66,Influenza and pneumonia,08,CO,3455,22321099,20.058730
5,2000-2004,66,Influenza and pneumonia,09,CT,4360,17277579,21.140990
5,2000-2004,66,Influenza and pneumonia,10,DE,850,4034274,21.684810
5,2000-2004,66,Influenza and pneumonia,11,DC,456,2855977,16.280720
5,2000-2004,66,Influenza and pneumonia,12,FL,16009,83448117,14.710730
5,2000-2004,66,Influenza and pneumonia,13,GA,8332,42463792,26.462490
5,2000-2004,66,Influenza and pneumonia,15,HI,1147,6201821,17.634630
5,2000-2004,66,Influenza and pneumonia,16,ID,1345,6709469,21.861090
5,2000-2004,66,Influenza and pneumonia,17,IL,14170,62579073,22.832550
5,2000-2004,66,Influenza and pneumonia,18,IN,6315,30793857,20.711310
5,2000-2004,66,Influenza and pneumonia,19,IA,4678,14688189,24.200360
5,2000-2004,66,Influenza and pneumonia,20,KS,3258,13561492,21.076050
5,2000-2004,66,Influenza and pneumonia,21,KY,5505,20463047,28.015280
5,2000-2004,66,Influenza and pneumonia,22,LA,4697,22517398,23.456440
5,2000-2004,66,Influenza and pneumonia,23,ME,1557,6476776,20.618910
5,2000-2004,66,Influenza and pneumonia,24,MD,5450,27154770,22.403390
5,2000-2004,66,Influenza and pneumonia,25,MA,9913,31998783,26.992760
5,2000-2004,66,Influenza and pneumonia,26,MI,10054,50041741,20.447410
5,2000-2004,66,Influenza and pneumonia,27,MN,4181,25062495,15.636330
5,2000-2004,66,Influenza and pneumonia,28,MS,3759,14313655,27.825550
5,2000-2004,66,Influenza and pneumonia,29,MO,7844,28368322,25.363810
5,2000-2004,66,Influenza and pneumonia,30,MT,1071,4570462,21.148720
5,2000-2004,66,Influenza and pneumonia,31,NE,1929,8647404,19.078020
5,2000-2004,66,Influenza and pneumonia,32,NV,1852,10865519,22.206290
5,2000-2004,66,Influenza and pneumonia,33,NH,1122,6330353,18.306610
5,2000-2004,66,Influenza and pneumonia,34,NJ,9319,42695627,20.566180
5,2000-2004,66,Influenza and pneumonia,35,NM,1737,9287427,20.820340
5,2000-2004,66,Influenza and pneumonia,36,NY,26488,95544601,26.257580
5,2000-2004,66,Influenza and pneumonia,37,NC,9299,41561289,24.537660
5,2000-2004,66,Influenza and pneumonia,38,ND,827,3202952,19.258150
5,2000-2004,66,Influenza and pneumonia,39,OH,11955,57035472,19.936750
5,2000-2004,66,Influenza and pneumonia,40,OK,4471,17436959,24.887670
5,2000-2004,66,Influenza and pneumonia,41,OR,3073,17519599,16.250940
5,2000-2004,66,Influenza and pneumonia,42,PA,14709,61696435,19.003140
5,2000-2004,66,Influenza and pneumonia,44,RI,1483,5317377,22.544580
5,2000-2004,66,Influenza and pneumonia,45,SC,4039,20546020,21.635250
5,2000-2004,66,Influenza and pneumonia,46,SD,1046,3806961,21.861600
5,2000-2004,66,Influenza and pneumonia,47,TN,8384,28994611,30.322450
5,2000-2004,66,Influenza and pneumonia,48,TX,17809,108286721,21.496630
5,2000-2004,66,Influenza and pneumonia,49,UT,2059,11603416,26.415950
5,2000-2004,66,Influenza and pneumonia,50,VT,565,3074270,17.370080
5,2000-2004,66,Influenza and pneumonia,51,VA,7479,36406302,23.806210
5,2000-2004,66,Influenza and pneumonia,53,WA,4706,30214952,16.590650
5,2000-2004,66,Influenza and pneumonia,54,WV,2376,9043972,22.508570
5,2000-2004,66,Influenza and pneumonia,55,WI,6091,27208901,20.194110
5,2000-2004,66,Influenza and pneumonia,56,WY,627,2501015,27.132090
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",01,AL,25,22429043,0.114120
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",02,AK,SUPPRESSED,3210683,SUPPRESSED
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",04,AZ,34,26963132,0.126380
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",05,AR,25,13545400,0.191400
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",06,CA,402,174050684,0.222370
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",08,CO,40,22321099,0.166670
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",09,CT,11,17277579,0.067060
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",10,DE,SUPPRESSED,4034274,SUPPRESSED
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",11,DC,14,2855977,0.446870
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",12,FL,134,83448117,0.172480
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",13,GA,142,42463792,0.311510
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",15,HI,SUPPRESSED,6201821,SUPPRESSED
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",16,ID,15,6709469,0.232010
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",17,IL,82,62579073,0.129090
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",18,IN,15,30793857,0.049420
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",19,IA,16,14688189,0.118250
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",20,KS,11,13561492,0.081480
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",21,KY,27,20463047,0.131030
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",22,LA,60,22517398,0.264850
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",23,ME,SUPPRESSED,6476776,SUPPRESSED
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",24,MD,75,27154770,0.276720
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",25,MA,12,31998783,0.037360
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",26,MI,103,50041741,0.210770
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",27,MN,12,25062495,0.047920
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",28,MS,47,14313655,0.320910
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",29,MO,42,28368322,0.152750
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",30,MT,19,4570462,0.441900
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",31,NE,15,8647404,0.180570
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",32,NV,18,10865519,0.160850
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",33,NH,SUPPRESSED,6330353,SUPPRESSED
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",34,NJ,79,42695627,0.187100
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",35,NM,24,9287427,0.275070
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",36,NY,224,95544601,0.232200
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",37,NC,66,41561289,0.156140
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",38,ND,SUPPRESSED,3202952,SUPPRESSED
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",39,OH,61,57035472,0.109730
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",40,OK,36,17436959,0.205970
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",41,OR,16,17519599,0.093140
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",42,PA,66,61696435,0.115950
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",44,RI,SUPPRESSED,5317377,SUPPRESSED
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",45,SC,27,20546020,0.131120
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",46,SD,SUPPRESSED,3806961,SUPPRESSED
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",47,TN,45,28994611,0.156330
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",48,TX,214,108286721,0.185310
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",49,UT,22,11603416,0.187580
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",50,VT,SUPPRESSED,3074270,SUPPRESSED
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",51,VA,38,36406302,0.101600
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",53,WA,37,30214952,0.120840
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",54,WV,12,9043972,0.140780
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",55,WI,34,27208901,0.126880
5,2000-2004,87,"Pregnancy, childbirth, and the puerperium",56,WY,SUPPRESSED,2501015,SUPPRESSED
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",01,AL,3670,22429043,16.248250
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",02,AK,575,3210683,17.927340
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",04,AZ,4327,26963132,16.106600
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",05,AR,2087,13545400,15.338140
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",06,CA,16492,174050684,9.478130
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",08,CO,2524,22321099,11.351160
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",09,CT,843,17277579,4.904000
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",10,DE,342,4034274,8.381470
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",11,DC,820,2855977,25.298770
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",12,FL,9214,83448117,10.674030
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",13,GA,5584,42463792,13.206490
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",15,HI,213,6201821,3.340890
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",16,ID,805,6709469,12.328250
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",17,IL,5789,62579073,9.144250
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",18,IN,3450,30793857,11.159030
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",19,IA,985,14688189,6.609630
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",20,KS,1432,13561492,10.534610
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",21,KY,2721,20463047,13.099970
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",22,LA,4196,22517398,18.524390
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",23,ME,488,6476776,7.240790
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",24,MD,3142,27154770,11.725040
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",25,MA,984,31998783,3.022870
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",26,MI,5318,50041741,10.682410
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",27,MN,1637,25062495,6.482920
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",28,MS,2410,14313655,16.967190
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",29,MO,3502,28368322,12.302660
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",30,MT,698,4570462,15.163410
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",31,NE,700,8647404,8.043660
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",32,NV,1815,10865519,16.930830
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",33,NH,404,6330353,6.275500
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",34,NJ,2037,42695627,4.835850
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",35,NM,1481,9287427,16.135050
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",36,NY,5139,95544601,5.310450
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",37,NC,5448,41561289,12.914700
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",38,ND,256,3202952,7.984250
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",39,OH,4958,57035472,8.644200
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",40,OK,2300,17436959,13.142820
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",41,OR,1890,17519599,10.529030
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",42,PA,6144,61696435,9.935930
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",44,RI,231,5317377,4.261420
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",45,SC,2795,20546020,13.496120
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",46,SD,324,3806961,8.495230
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",47,TN,4351,28994611,14.828030
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",48,TX,11588,108286721,10.907280
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",49,UT,1083,11603416,10.236110
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",50,VT,277,3074270,8.719760
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",51,VA,3999,36406302,10.884900
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",53,WA,2734,30214952,9.028970
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",54,WV,1282,9043972,13.685870
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",55,WI,2234,27208901,8.119940
5,2000-2004,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",56,WY,368,2501015,14.599710
5,2000-2004,95,Homicide (assault),01,AL,2086,22429043,9.334350
5,2000-2004,95,Homicide (assault),02,AK,203,3210683,6.046940
5,2000-2004,95,Homicide (assault),04,AZ,2380,26963132,8.815040
5,2000-2004,95,Homicide (assault),05,AR,986,13545400,7.358040
5,2000-2004,95,Homicide (assault),06,CA,11715,174050684,6.521530
5,2000-2004,95,Homicide (assault),08,CO,915,22321099,3.977750
5,2000-2004,95,Homicide (assault),09,CT,582,17277579,3.494370
5,2000-2004,95,Homicide (assault),10,DE,154,4034274,3.802950
5,2000-2004,95,Homicide (assault),11,DC,974,2855977,30.713620
5,2000-2004,95,Homicide (assault),12,FL,4930,83448117,6.123150
5,2000-2004,95,Homicide (assault),13,GA,3402,42463792,7.744260
5,2000-2004,95,Homicide (assault),15,HI,158,6201821,2.561250
5,2000-2004,95,Homicide (assault),16,ID,161,6709469,2.404170
5,2000-2004,95,Homicide (assault),17,IL,4927,62579073,7.757070
5,2000-2004,95,Homicide (assault),18,IN,1863,30793857,6.019070
5,2000-2004,95,Homicide (assault),19,IA,282,14688189,1.971690
5,2000-2004,95,Homicide (assault),20,KS,651,13561492,4.800680
5,2000-2004,95,Homicide (assault),21,KY,1040,20463047,5.055850
5,2000-2004,95,Homicide (assault),22,LA,2952,22517398,12.905150
